"GSM60733.CEL.gz","GSM60734.CEL.gz","GSM60735.CEL.gz","GSM60736.CEL.gz","GSM60737.CEL.gz","GSM60738.CEL.gz","GSM60739.CEL.gz","GSM60740.CEL.gz","GSM60741.CEL.gz","GSM60742.CEL.gz","GSM60743.CEL.gz","GSM60744.CEL.gz","GSM60745.CEL.gz","GSM60746.CEL.gz","GSM60747.CEL.gz","GSM60748.CEL.gz","GSM60749.CEL.gz","GSM60750.CEL.gz","GSM60751.CEL.gz","GSM60752.CEL.gz","GSM60753.CEL.gz","GSM60754.CEL.gz","GSM60755.CEL.gz","GSM60756.CEL.gz","GSM60757.CEL.gz","GSM60758.CEL.gz","GSM60759.CEL.gz","GSM60760.CEL.gz","GSM60761.CEL.gz","GSM60762.CEL.gz","GSM60763.CEL.gz","GSM60764.CEL.gz","GSM60765.CEL.gz","GSM60766.CEL.gz"
"13565",2.037662806,2.14020669,2.111136712,2.250439554,1.904708225,1.987514328,1.952273126,1.951657799,2.169750098,2.146564261,1.981238563,2.100781584,2.417539949,2.275382092,2.215517606,2.105759765,2.571942629,2.233501567,2.232469063,2.295076806,2.301503258,2.182709251,1.971265771,2.2443134,2.120274278,2.132910707,1.961141195,2.269782548,2.102804826,2.14889858,2.274744228,2.13667531,2.08599043,2.180255406
"19194",2.247318101,1.993742258,2.055592431,2.260357061,2.082933329,2.132929512,2.120804159,2.086764088,2.387965823,1.984616281,2.15480025,2.44404571,2.355091859,2.149401606,2.222182878,2.06859416,2.205387511,2.307270961,2.143366651,2.034333402,2.240020574,2.150194904,1.966331322,2.218555494,2.117081131,2.052438578,2.130178639,1.972130628,2.136963777,2.032718942,2.275402187,2.227555288,2.190779542,2.087131428
"24715",2.02637775,2.137300464,2.132609063,2.427777164,1.994499108,2.357101387,2.059831184,2.143385408,2.029680405,2.019154119,2.076788866,2.177183009,2.49381432,2.299106206,2.10384102,2.084110416,2.323296754,2.334944833,1.996464385,2.177891608,1.984005231,2.071035284,2.261184226,2.206639746,2.119738561,2.1673694,2.103037507,2.14816237,2.132836873,2.118700808,2.201021022,2.129642519,2.280989695,2.034857196
"16443",2.142937201,1.981039568,2.122328277,2.12999585,2.157285805,2.001765356,2.044573577,1.949400351,2.041604975,2.092928318,1.992015084,2.105514575,2.356692924,2.236720156,2.155847377,2.128842309,2.465572965,2.567771911,2.156212959,2.122631391,2.320841792,2.395185079,2.414207258,2.437463488,2.056592859,2.099044846,2.150576851,1.933382976,2.036810443,2.078625081,2.144497039,2.057533381,2.113187579,2.23443026
"2186",2.171250751,1.931123584,2.133285205,2.302976672,1.971336247,2.281944105,1.991938173,2.142116724,2.150598903,2.156331338,1.919408329,2.222664504,2.302679496,2.191567664,2.191697935,2.213608236,2.445931189,2.210856247,2.222563907,2.193442099,2.186507504,2.11010109,2.097228908,2.206397534,2.215836121,2.27651533,2.08199627,2.213311904,2.105144089,2.074664749,1.985859631,2.220660247,2.12037292,2.245955416
"23788",2.14174662,2.171188257,2.096971875,2.082813581,2.124606535,2.087131428,2.115309271,2.123777599,2.113054743,2.189453419,2.19665234,2.143221661,2.470972605,2.199881043,2.169024565,2.027901745,2.246971808,2.337434558,2.197029379,1.997523375,2.163878671,2.091452159,2.072817225,2.184318887,2.203112893,2.172801316,2.135135654,2.318472734,2.202625424,2.127017124,2.316378475,2.036847752,2.169625381,2.155889543
"18184",2.271270414,2.202346933,2.091930441,2.206263881,2.149209953,2.056030149,1.945845226,2.47290272,2.036206938,2.149209953,2.027845264,2.206256416,2.114340551,2.170299659,1.916328341,2.090718662,2.042332696,2.176938547,2.053054126,2.215394124,2.156967413,2.01859685,2.252181021,2.570507255,2.088270616,2.185869004,2.157156135,2.23199436,2.246233941,2.079258153,2.30704208,2.322508899,2.163844868,2.245802272
"11841",2.302425234,2.250971198,2.022661535,2.37766006,2.040518929,2.125326434,2.078736769,2.244232874,1.962276768,2.131377204,2.283529894,2.336831789,2.198308775,2.191283913,2.196478859,2.204748739,2.35911863,2.264118526,2.441673833,2.314147864,1.973258618,2.127030305,2.244132044,2.15907714,1.921654954,2.260886776,2.087534239,2.083610148,2.026702404,2.02750204,2.022261395,2.130732591,2.116939716,2.118059039
"14599",2.059881576,2.112301886,2.000078774,2.259131909,2.103520135,1.979694687,2.119707495,1.985686506,2.049333248,2.22216003,2.382703597,2.301803031,2.432562533,2.138016007,2.116755073,2.162692938,2.327474069,2.208960984,2.263006637,2.227528979,2.279918501,2.108678582,2.146993693,2.010422694,2.193654304,2.239594926,2.062269214,2.147170033,2.220534251,2.161035837,2.100061921,2.17810203,2.158829283,2.179267981
"20100",2.112301886,2.225583844,2.149559156,2.241162491,1.933083547,2.066892815,2.167481098,2.054721785,2.150564591,2.096525324,2.48770797,2.127338386,2.182408162,2.165585603,2.066502209,2.146237114,2.175350956,2.340619954,2.178764213,1.80576533,2.280975434,2.19434789,2.147816427,2.326854118,2.201648105,2.277966944,2.132252156,2.263431987,2.179602133,2.050791311,2.222718651,2.001351126,2.276557508,2.210068626
"24600",2.265454259,2.101600428,2.08377238,2.345494621,2.173723097,2.093105043,2.042906529,1.99567081,2.202213804,2.198859088,2.182412412,2.185183903,2.084597451,2.469662609,2.314938122,2.095663211,2.218294747,2.119726526,2.095985997,2.262762744,2.097531477,2.171033664,2.216960433,2.217651841,2.13711667,2.194237677,2.085054606,2.049624143,2.103037507,2.096419485,2.07499298,2.16732746,2.181604062,2.424722197
"22948",2.154165893,1.993754796,2.135157929,2.198549981,2.032179455,2.250977403,2.100337591,2.062985098,2.193840135,2.165993523,2.13157709,2.33262976,2.128239143,2.14700504,2.220145574,2.302609428,2.416641995,2.241543589,2.014330687,2.212541327,2.173264321,2.317995683,2.161852956,2.39283177,2.041946549,2.228043815,2.14700504,2.197413198,2.181916693,2.162482975,2.006675461,2.190817257,2.116939716,2.082843312
"7146",2.165258207,2.003224444,2.021104177,2.090056524,2.160716278,2.089947746,2.084442119,2.116197438,2.228264578,2.017977445,2.091444914,2.63568267,2.423023505,2.120451442,2.107128912,2.238855573,2.168235846,2.201226873,2.179240456,2.40428217,2.243268268,2.225467021,2.403234366,2.223654203,2.047057531,2.343881197,1.956264145,2.143811801,2.123697144,2.271191679,2.044674782,2.188371596,1.947482906,2.130985927
"33859",1.968985324,2.055641937,1.98370784,2.092335562,2.028598907,2.158301492,2.036679463,2.067050214,2.058071265,2.19722813,2.097803219,2.301236668,2.191693971,2.036728054,2.227927314,2.077773223,2.455961058,2.315231722,2.175213379,2.176088528,2.148367253,2.175095104,2.285178972,2.4764628,2.107988815,2.248486,2.19114985,2.074039731,2.152443387,2.168376296,2.273975528,2.251572969,2.341015564,2.258439394
"16471",2.005611614,1.998322723,2.18894228,2.250591372,2.108530565,1.948919223,2.067128933,2.075458607,2.101200591,1.854250792,2.08810742,2.321676545,2.177070914,2.399533575,2.114852094,2.116614097,2.327964236,2.347315469,2.148478881,2.259459013,2.080973257,2.4441958,2.311774418,2.381763134,2.128001536,2.099403824,2.204559816,2.165288618,2.19304345,2.116171179,2.166395519,2.232459404,2.367663375,2.203148252
"48637",2.065989007,2.293384281,2.113802489,2.181154125,1.901765112,2.479276849,1.973294697,2.380063967,2.051589917,2.363621712,1.943847061,2.286153811,2.129352465,2.086160125,1.950004504,1.956459541,2.636065308,2.369631307,2.064701431,2.077349345,2.111703473,2.246074066,2.034859719,2.124258611,1.923836004,2.121335917,1.958766766,2.600070128,2.223196104,1.938085446,2.356568789,2.232366371,2.246074066,2.61148799
"23729",2.253344973,2.148524055,2.080485552,2.338757793,2.075052843,2.172192594,2.145640424,2.236458768,2.197141466,2.254895713,2.063155855,2.160454513,2.09662979,2.174377023,2.225614482,2.256243195,2.236210408,2.279129882,1.993368685,2.170157183,2.074936152,2.182463226,2.233630715,2.254147503,2.205286442,2.269588596,2.192272092,2.033425575,2.293080573,2.1240981,2.213266733,2.274169141,2.030639958,2.1569197
"20249",1.973574958,2.028822575,2.179972424,2.044252805,2.215348048,2.172192594,2.050931756,2.009517629,2.257404342,2.113398917,2.157182742,2.017419992,2.22226603,2.278693882,2.311379583,2.227360399,2.381178863,2.203029522,1.983104445,2.129893488,2.401334864,2.320384291,2.127030305,2.088054841,2.104797651,2.166056532,2.176895208,2.409182449,2.113213624,2.228369139,2.334744932,2.351401472,2.182304754,2.139444449
"25159",2.250950867,2.054511855,2.158704824,2.204442197,2.148985631,2.184971936,2.134400144,2.032559136,2.092417116,1.883520189,2.144830066,2.195450531,2.267969517,2.39128722,2.050426467,2.207373697,2.452349466,2.198452873,2.329873903,2.147366768,2.315380382,2.168469956,2.298261128,2.124974496,2.120558076,2.171914161,2.192272092,2.063128879,2.057655,2.247363079,2.112385286,2.201964929,2.347716359,2.232732313
"33510",2.200278815,2.232092426,2.108407616,2.18910741,2.162043801,2.142499726,2.171803475,2.313706868,2.063515898,2.104691041,2.220136171,2.08116898,2.141989172,2.167956522,2.044111436,2.159612193,2.314366133,2.203534258,2.193650268,2.22844104,2.127818533,2.166553044,2.295228141,2.407241581,2.01844566,2.352478856,2.183577712,2.247978624,2.008327188,2.179058335,2.194801554,2.222190902,2.087738699,2.258933803
"28520",2.029076996,2.243023345,2.175121202,2.081238389,2.109364984,2.130236715,2.083658501,2.102376819,2.162482975,2.058765688,2.325984438,2.280264737,2.196812652,2.358376265,2.268616293,2.075436637,2.289770591,2.181181986,2.164666877,2.347931442,2.223223381,1.959922496,2.196005759,2.206292858,2.331039625,2.173641341,2.107503165,2.165288618,2.012220779,2.327500296,2.304081485,2.071017804,2.351566166,2.118689714
"22980",2.151478924,2.159004231,2.169190593,2.032448491,2.319450297,1.850672418,2.141664224,1.945481013,2.272728011,2.234092504,2.248200802,2.274068373,2.098624137,2.329138149,1.995316541,2.190657405,2.254379996,2.17424235,2.325970444,2.194172719,2.314452618,2.144843361,2.213568652,2.091887436,2.166113402,2.226981997,2.129855507,2.153276976,2.384749769,2.167142824,2.281442563,2.128686854,2.315343789,2.17193786
"20209",2.18359982,2.111832276,2.088770433,2.154961687,2.029138807,2.179193365,2.186501848,2.052438578,2.250977592,1.979955108,2.116665247,2.388910908,2.301292258,2.149655714,2.105639835,2.10613816,2.268439741,2.288153962,2.201939765,2.199208226,2.21986881,2.337693273,2.216332345,2.200553366,2.132338495,2.150458829,2.143840094,2.208572928,2.339298567,2.202553562,2.16257638,2.226294091,2.143164586,2.270040941
"1049",2.20070733,2.141958086,2.210318436,2.06811822,2.136652156,2.079466404,2.011706486,2.040840865,2.192272092,2.093986353,1.995735505,2.486485826,2.082902073,2.220743105,2.107391127,2.233013474,2.2280946,2.223678969,2.295294588,2.202090739,2.438863327,2.229651111,2.303791241,2.16103888,2.249188641,2.299897338,2.229274311,2.210318436,2.224894378,2.288887003,2.086407204,1.912120486,2.527785643,1.932618498
"3498",2.087776418,2.014359801,2.051209109,2.196450263,2.090876751,2.163620574,2.005224254,2.130567663,2.083096843,1.926334741,2.158923089,2.527211998,2.434009672,2.326401958,2.149031102,2.181645895,2.572802486,2.337860403,2.177079329,2.30874377,2.208988051,2.281256827,2.370716633,2.390638541,2.149158361,2.378204004,2.159393583,2.061551471,2.044775955,2.162478094,2.013814864,1.976623403,2.154264358,2.100155217
"2174",2.165971886,2.120703647,2.241017942,2.194253923,2.136635536,2.408477804,2.042964961,2.052438578,2.252384636,2.174549978,1.984961464,2.1988324,2.182408162,2.282625745,2.194068166,2.257909758,2.262366082,2.338665498,2.161872495,2.350434171,2.15058156,2.156442113,2.130689161,2.070663397,2.169801893,2.180653168,2.180642205,2.291396035,2.099095194,2.161872495,2.167823087,2.259248875,2.168578556,2.197696333
"30991",2.297074866,2.189817277,2.058762439,2.181563874,2.076401244,2.202378672,2.150636382,2.028769112,2.123227534,2.008833913,2.178316567,2.319545849,2.447236684,2.182960753,2.143447807,2.180503713,2.253111715,2.076054085,2.423053176,2.196040344,2.104349712,2.172912693,2.112296755,2.203774525,2.083624725,2.134217112,2.217616532,2.106333288,2.298718421,2.211333155,2.193756518,2.282574474,2.176831821,2.422679898
"4533",2.215080467,2.124233449,2.195460607,2.280630695,1.990241425,2.213285684,2.026963192,2.04155059,2.090699872,2.05232659,2.124158728,2.154689802,2.417901585,1.847643464,2.454026457,2.169816504,2.172477837,2.195410291,2.21755749,2.185521702,2.250986484,2.378204004,2.113487201,2.278407907,2.270832786,2.18430787,2.082671796,2.069324308,2.251056729,2.369753116,2.357567381,2.059497239,2.120413011,2.488701416
"9092",2.118625976,2.189014512,2.08742112,2.281878051,2.130317702,2.144631278,2.07388923,2.141888875,2.178340728,2.095436187,2.308141426,2.067713501,2.089783515,2.191337604,2.175274751,2.240836582,2.173998167,2.178366104,2.202851201,2.172100805,1.995451454,2.332578929,2.134341973,2.279815747,2.277472793,2.183550967,2.167962836,2.285567552,2.106931739,2.417224972,2.199825443,2.591224346,2.17918303,2.101245056
"4038",2.066579266,2.141988745,2.149062514,2.108441318,2.153084739,2.056093487,2.106617138,2.153346294,2.204566821,1.920709405,1.995368746,2.349960047,2.416881853,2.453317233,2.333254287,2.127616735,2.204771746,2.212897576,2.322935804,2.188144056,2.342218531,2.392247909,2.378135425,2.178811849,2.146250773,2.339401252,2.158237268,2.188537002,2.202426175,2.013117431,2.209420232,2.120185629,2.126390665,2.080844711
"14052",2.343690018,2.264374031,2.694741649,2.287073858,2.551051033,2.202855957,2.391458691,2.24065222,2.451211421,2.321917586,2.419851181,2.024411361,2.112920754,2.040737658,1.949543964,2.021815008,2.135283429,2.149518305,1.986810173,2.112370416,1.953668345,2.091355483,2.20132993,2.002455546,2.364520697,2.259433379,2.229527018,1.915543186,2.177337131,2.109285685,2.209420232,2.173257911,2.165976381,2.070920197
"29847",2.074005997,2.019040552,2.10857764,2.294880993,2.152062708,2.105908931,2.085771271,2.063976197,1.985984117,2.195970743,2.157696746,2.542022064,2.170804853,2.238016178,2.191760492,2.171476807,2.408024425,2.117982127,2.20479297,2.292845991,2.283262574,2.262024145,2.226314193,2.161971353,2.12307563,2.246163181,1.985285089,2.374607103,2.216140463,2.144276036,2.168359645,2.250998513,2.417096848,2.211049596
"20974",2.104785814,2.201012908,2.180654549,2.128041447,2.186882711,2.228382767,2.184220312,2.137210147,2.18376863,2.087838844,2.214621515,2.088158255,2.156212959,2.397006863,2.444757429,2.327657097,2.18376863,2.151084321,2.218680668,2.258216198,2.216692755,2.200502557,1.991880968,2.2590898,2.173138916,2.059777959,2.209908595,2.185921696,2.126054747,2.186903638,2.265900865,2.110491428,2.463509354,2.178553027
"24055",2.200600423,2.231963531,2.093601317,2.004659575,2.090876751,2.27815523,2.101421561,2.151800605,2.129479445,2.299468758,2.141562263,2.150676413,2.434358114,2.307578725,2.409739594,2.377143836,2.496816988,2.064378515,2.254876288,2.192096015,2.360486056,2.440072686,2.210017042,1.956989811,2.096502224,2.085596542,2.027812055,2.08589359,2.204082993,2.162482975,2.244731966,2.176869181,2.161759453,2.121235048
"25654",1.978203508,2.060685887,2.052033285,2.148694122,2.06899202,2.342155464,2.130674223,2.099734024,2.08329625,2.107138958,2.072571893,2.190217069,2.440451645,2.405091065,2.63693703,2.467825323,2.18493553,2.229743509,2.322415748,2.369102117,2.197700354,2.384642302,2.342231733,2.448160409,2.002904133,2.062718537,2.158342057,2.263431987,1.900303875,2.13914942,2.058118602,2.076716786,2.27140013,2.050968684
"895",2.208791305,2.107827613,2.19815444,2.227216109,2.058384682,2.164800762,2.202597099,1.989703772,2.178722287,2.223607169,2.100958466,2.166756108,2.177623255,2.186521668,1.968782374,2.150131844,2.214729562,2.442859487,2.332986214,2.215034455,2.30211301,2.137626116,2.40858387,2.249360841,2.194309883,2.206870536,2.192272092,2.274727875,2.175104823,2.283996789,2.249254712,2.122007232,2.231928002,2.212437904
"2701",2.226104026,1.995536673,1.894650759,2.273557851,2.09344078,2.123156553,2.101366642,2.002383637,2.035749492,2.078482233,2.102115376,2.218323639,2.359504111,2.009478474,2.100602968,2.165834792,2.204473342,2.12335091,2.204068876,2.391801508,2.324129886,2.248609717,2.358629377,2.380499082,2.350956808,2.202186172,2.080179055,2.378500325,2.355292511,2.379525441,2.151655088,2.177026303,2.375879054,2.344084191
"18345",2.28052171,2.39578646,2.182408162,2.234314933,2.125551449,2.536654591,2.059527951,2.439453706,2.052794429,2.447846664,2.0831252,2.337305626,2.207244937,2.318780182,2.04075567,2.047686419,2.118334237,2.146449008,2.305360535,2.077456569,2.144605745,2.159786913,2.037229021,2.345594076,2.12434832,2.116505934,2.105089158,2.208041693,2.139566071,2.088072118,2.365320901,2.099296667,2.270146839,2.189550264
"1970",2.132534134,2.140837197,2.143390207,2.139115483,2.286497048,2.121703063,2.057533381,2.206854438,2.262230045,2.176445207,2.30400795,2.296113215,2.166749136,2.24447987,2.05196413,2.040093233,2.205959454,2.291255495,2.247023769,2.352193006,2.17851695,2.2255116,2.262458961,2.235324363,2.235651322,2.21531377,2.121610339,2.124408223,2.124527913,2.327242157,2.116724943,2.330609799,2.213301469,2.260290468
"28139",2.29303913,2.21706208,2.209330408,2.190827773,2.131801631,2.127913701,2.176352648,2.180922891,2.105062842,2.237791019,1.942391036,2.384449712,2.253951506,2.098139727,2.254339861,2.328991949,2.156513348,2.244675201,2.196876477,2.285274789,2.09220938,2.185129007,2.144949546,2.260621083,2.142352708,2.287675778,2.239159393,2.272351529,2.25695666,2.157818,2.148235667,2.310755507,2.235669487,2.164857323
"24763",2.147128039,2.160026819,2.313227034,2.11401371,2.098448452,2.228000491,2.275990624,2.040768432,2.205642758,2.187121306,2.178978574,2.132280254,2.150287709,2.196872352,2.34100038,2.175507864,2.175648346,2.513979858,2.150666832,2.261086437,2.206431008,2.35284219,2.190912991,2.191685176,2.132774328,2.195059842,2.175311876,2.260059111,2.178522816,2.160453619,2.246163181,2.090611406,2.258030704,2.251896129
"29219",2.189380288,2.035144669,2.132640078,2.166788463,2.222803167,2.250000178,2.078161999,2.080125197,2.241418586,2.221316877,2.172065194,2.233978102,2.346081949,2.240109562,2.311223699,2.19649145,2.230302151,2.515941693,2.39921111,2.360926349,2.233828119,2.140125744,2.208929323,2.334471441,2.132833526,2.136306727,2.055459463,2.177482485,2.204207962,2.144180371,2.020072136,2.184232528,2.060011648,2.315055397
"18508",2.208021916,2.134002121,1.915429821,2.192411762,2.041720211,2.310922091,2.063045015,2.12179083,2.155775631,2.026084392,2.167666616,2.230429866,2.739654164,2.140685557,2.339833417,2.292628306,2.51333685,2.146936528,2.146586348,2.278081753,2.321666785,2.200875102,2.365200473,2.176801608,2.081499507,2.255532208,2.097722385,2.06519406,2.251776347,2.206723063,2.268316093,2.116665247,2.284646912,2.130197109
"31923",2.149034121,2.069382257,2.153799223,2.129432198,2.166075953,2.189299792,2.106490304,2.049025759,2.201329383,2.223607169,2.196098135,2.28982283,2.052854975,2.250865248,2.320486311,2.156183061,2.208163925,2.22671055,2.301517654,2.3846795,2.334068191,2.201468159,2.276093818,2.244963376,2.186990155,2.325502143,2.024719358,2.375443491,2.182655849,2.222148652,2.244866767,2.136560712,2.101898148,2.331421627
"26136",2.263666515,2.186574303,2.184052793,2.10287159,2.079784602,2.161363603,1.978516884,2.122365638,2.043271884,2.076358321,2.021735123,2.406734707,2.358355524,2.147508762,2.178361076,2.190066873,2.32033317,2.148771693,2.196450263,2.488182613,2.186574303,2.293619767,2.215295858,2.374687337,2.267893607,2.332774863,2.164974328,2.461695643,2.087622363,2.140811401,2.436407955,2.09356877,2.249866133,2.053542815
"16267",2.061741522,2.135361502,1.944006263,2.064664539,2.039121637,2.388689673,2.085853052,2.077083147,2.083731531,2.333700189,2.060991001,2.238164164,2.419219588,2.417096848,2.39283177,2.160706923,2.251154216,2.182246744,2.411872465,2.506656315,2.311062101,2.483612416,2.168856385,2.078886631,2.208906918,2.158685087,2.21839387,2.243125278,2.058396518,2.382585874,2.187278877,2.06742476,2.104594923,2.117743861
"20743",1.928707096,2.188812259,2.019464227,2.183606982,2.307737662,2.118291724,2.186552682,2.228765096,2.226693383,2.126460222,2.304055417,2.205886712,2.300705068,2.155929773,2.224805268,2.045645473,2.315131986,2.306502728,2.10215716,2.192296221,2.166359377,2.33830712,2.380164767,2.34656866,2.148690548,2.25654139,2.091788519,2.250160395,2.398059627,2.341554624,2.227132072,2.249687,2.028467433,2.206348013
"21714",2.170883815,2.055812367,1.990176373,2.237818284,2.091634924,2.124490526,1.980926751,2.010780208,2.012454325,2.132714618,2.17690239,2.188765602,2.241172422,2.325772356,2.15014834,2.1324668,2.338168917,2.345546846,2.317011145,2.502166943,2.390049564,2.254903392,2.373821078,2.251432174,2.108129548,2.466338615,2.25230701,2.188746399,2.166653227,2.181985068,2.145702427,2.272412106,2.441862929,2.153275044
