ENTREZ_GENE_ID,CopyNumber_T4.naive_01_activated,CopyNumber_T4.naive_02_activated,CopyNumber_T4.naive_03_activated,CopyNumber_T4.naive_04_activated,CopyNumber_T4.naive_01_steady-state,CopyNumber_T4.naive_02_steady-state,CopyNumber_T4.naive_03_steady-state,CopyNumber_T4.naive_04_steady-state,pos,0.5,top 0.25
6617,0,0,1016,952,0,0,0,0,0.25,0,0
23557,207447,139679,187364,126723,135052,152806,150613,188270,1.0,1,1
6622,0,1517,0,0,0,0,0,0,0.125,0,0
27044,983029,945879,947279,635498,380645,378875,334331,454842,1.0,1,1
11267,30262,28156,34049,23411,10427,4886,11762,12595,1.0,1,0
79753,6149,11363,19354,31368,33371,31846,24965,23911,1.0,1,0
8303,0,0,0,0,0,0,0,0,0.0,0,0
9751,0,0,0,43120,33799,28708,32620,46682,0.625,1,0
54861,2468,2352,4775,932,3839,6336,5943,6671,1.0,1,0
23020,471810,481861,440124,371498,324664,346691,342434,395700,1.0,1,1
11017,119879,100221,80474,80522,66781,85383,101776,94023,1.0,1,1
11066,0,0,784,2834,3766,3069,5096,1862,0.75,1,0
9410,759760,519307,531385,461399,354283,378406,303436,415281,1.0,1,1
154007,0,2149,0,6558,0,0,1718,2873,0.5,0,0
6625,536294,623541,582790,453657,303822,327522,336973,337249,1.0,1,1
6626,1053131,1053104,875077,603198,404354,458952,545182,461585,1.0,1,1
6627,941845,1127809,1052251,703798,575606,694941,679324,717625,1.0,1,1
6629,248525,372889,253173,170827,119904,138249,122185,143273,1.0,1,1
6631,425766,374981,485812,314590,236952,232917,256078,251165,1.0,1,1
6632,4525054,4905863,4324634,2832764,1327467,1643366,622612,1037457,1.0,1,1
6633,4147514,4355665,3779690,4226832,2527990,2608080,2623598,2950520,1.0,1,1
6634,2794002,1859203,1840362,2998557,1525496,1334388,2391864,2063074,1.0,1,1
6635,1703602,1822837,1205748,1014089,732818,910294,541444,1275514,1.0,1,1
6636,4054491,3155842,2995837,1862565,1156649,2227399,1367974,2500097,1.0,1,1
6641,101307,54309,93325,64442,34010,46706,27825,52212,1.0,1,1
6645,3625,5978,2461,3616,4124,2832,4118,6726,1.0,1,0
10073,10048,14626,9285,14657,8541,4440,9644,14202,1.0,1,0
22938,241396,231848,229790,178136,133766,118316,148114,136898,1.0,1,1
6642,262852,214068,161404,129435,58652,74572,67113,110587,1.0,1,1
29887,0,0,9662,5806,0,0,0,0,0.25,0,0
29916,2360,3509,1999,0,0,0,1173,0,0.5,0,0
29934,200367,146237,114186,54173,55145,41469,52506,102976,1.0,1,1
23161,0,0,144,0,1613,0,1787,2449,0.5,0,0
57231,0,0,0,0,1466,3458,0,4346,0.375,0,0
29907,19170,8446,14814,8353,11375,15958,9957,17165,1.0,1,0
64089,1023,917,5387,4368,0,0,0,0,0.5,0,0
9784,73686,71180,75919,52015,21685,24953,20520,31999,1.0,1,0
112574,2903,7781,6472,15131,9190,12601,9300,18985,1.0,1,0
399979,0,474,0,0,0,0,0,0,0.125,0,0
6643,273134,253924,246733,112348,135696,204391,137288,233396,1.0,1,1
124460,33886,24650,31407,8811,19717,21781,16887,29136,1.0,1,0
90203,0,0,0,0,0,0,0,0,0.0,0,0
83891,3863,4821,1535,499,0,0,0,0,0.5,0,0
81609,78215,74570,71436,46939,35128,53455,41284,54452,1.0,1,1
92017,0,0,4925,780,659,3848,1941,679,0.75,1,0
440352,0,0,0,0,0,0,0,0,0.0,0,0
8724,420608,290330,347559,161968,122131,228862,173118,201226,1.0,1,1
401548,1641,1934,2240,3401,2665,1444,0,0,0.75,1,0
8723,5857,0,2893,0,3499,3260,2799,4844,0.75,1,0
27131,179909,197809,181164,108434,59073,70785,53258,81381,1.0,1,1
58533,208143,158403,119213,121397,102829,128654,89187,173854,1.0,1,1
29886,6618,5544,839,1793,538,1767,688,380,1.0,1,0
51429,158967,123545,110628,51294,66229,80270,51608,74580,1.0,1,1
6646,92024,80974,66916,51980,33874,30364,37948,35166,1.0,1,0
8835,0,0,8480,0,0,0,0,0,0.125,0,0
9021,0,0,0,0,0,0,0,0,0.0,0,0
6647,6612636,4121900,4217279,4257888,2941972,4621590,2805440,3679920,1.0,1,1
6648,604056,373328,403808,537407,728573,889274,1347143,1054019,1.0,1,1
140710,7116,6841,4391,0,0,0,0,5419,0.5,0,0
6651,77339,71704,64414,66393,52397,55744,65777,64580,1.0,1,1
10174,6204,8161,13492,0,10113,18104,13027,13453,0.875,1,0
6652,139700,138132,144073,34099,32211,59951,35699,43232,1.0,1,1
6653,40759,28052,38898,20625,18347,20141,23339,26161,1.0,1,0
6272,0,0,0,0,0,874,0,0,0.125,0,0
6655,0,1693,742,0,1187,825,1079,5834,0.75,1,0
347454,0,0,0,0,829,0,1219,0,0.25,0,0
11166,0,0,0,0,0,0,0,0,0.0,0,0
6667,4901,8576,9973,15928,15659,14456,16155,12602,1.0,1,0
6672,125429,126675,105388,105984,49606,52808,74547,69385,1.0,1,1
3431,50960,38941,39699,21966,50205,31246,48782,47544,1.0,1,1
11262,54895,41195,23468,33370,22251,18147,28210,27749,1.0,1,0
93349,16172,1670,9834,129299,4884,6745,10162,10122,1.0,1,1
6668,4072,5847,7494,5508,14069,12025,8030,18433,1.0,1,0
6671,4233,4674,3570,3125,5746,6515,6705,8490,1.0,1,0
6674,0,2068,0,542,4385,0,1940,0,0.5,0,0
10615,9221,14671,25132,4160,0,5341,66,38,0.875,1,0
9552,116479,199951,128183,95886,72237,22835,45320,32954,1.0,1,1
9043,35765,37559,30997,26384,18802,22273,16861,24756,1.0,1,0
6677,9111,1098,0,0,0,0,0,0,0.25,0,0
6678,5838,0,0,0,5761,1106,645,4610,0.625,1,0
8404,0,0,0,0,0,0,0,0,0.0,0,0
6683,11671,18105,22103,8893,3492,5101,3744,14535,1.0,1,0
221178,8708,12488,13551,12881,9415,11446,9596,17702,1.0,1,0
83893,0,621,0,0,0,0,0,0,0.125,0,0
9825,0,0,0,475,599,560,0,874,0.5,0,0
64847,0,0,2986,0,0,0,782,1324,0.375,0,0
84690,0,0,0,0,0,0,0,0,0.0,0,0
124044,1553,0,1471,984,1240,1584,1714,3606,0.875,1,0
166378,67497,69526,60058,38857,21656,28624,13956,27141,1.0,1,0
79029,20722,20152,27789,6352,7664,12378,6306,5665,1.0,1,0
65244,0,0,2476,1711,769,0,0,0,0.375,0,0
26010,11386,7880,911,4693,0,0,0,0,0.5,0,0
147841,136950,59510,51761,61845,0,0,0,0,0.5,0,1
57405,131211,77746,71090,66534,54783,66527,0,0,0.75,1,1
28972,382542,341223,453036,186582,88197,217087,222324,262926,1.0,1,1
9789,322823,534324,564750,356353,228337,204084,339768,252083,1.0,1,1
60559,289660,336938,310647,291343,315136,249178,368212,427937,1.0,1,1
54908,0,0,0,3192,0,0,0,0,0.125,0,0
92521,142,0,494,684,0,98,109,450,0.75,1,0
23384,670,1176,732,740,0,507,1172,0,0.75,1,0
23013,1908,5790,7415,7596,6169,5395,7634,5697,1.0,1,0
80208,4463,1317,6001,1692,1912,1227,1787,2089,1.0,1,0
23111,36635,32369,21089,14521,9803,672,6110,20263,1.0,1,0
51324,16643,22916,13566,12663,7300,9736,8916,11250,1.0,1,0
6687,6509,8907,10611,3380,23409,19896,23271,22505,1.0,1,0
8877,0,0,0,0,0,0,0,0,0.0,0,0
56848,0,0,488,588,0,2535,0,0,0.375,0,0
6688,0,0,0,0,0,815,251,0,0.25,0,0
6689,0,0,0,0,0,0,0,0,0.0,0,0
152185,20399,38451,20071,10601,0,9497,9314,9263,0.875,1,0
10927,40819,45311,40414,14000,41975,27748,50311,31241,1.0,1,0
169981,0,0,0,0,0,4726,3905,1234,0.375,0,0
139886,9956,0,5249,0,0,0,0,0,0.25,0,0
6692,0,967,2908,1250,0,0,0,1396,0.5,0,0
10653,0,0,4851,0,4952,6691,0,23150,0.5,0,0
56907,144,0,0,1511,0,0,0,0,0.25,0,0
6693,178212,112347,141782,163247,74401,163033,181589,203396,1.0,1,1
83985,7585,11359,8870,2855,2957,2298,5676,3781,1.0,1,0
201305,0,0,0,0,0,0,0,0,0.0,0,0
9806,48517,31876,56903,28564,5904,12091,8668,6912,1.0,1,0
8405,0,0,0,0,0,0,0,0,0.0,0,0
6694,829,0,0,5798,0,0,4562,3346,0.5,0,0
84888,8045,9821,8584,9495,714,2317,2026,2528,1.0,1,0
56928,0,0,1988,0,954,767,1145,853,0.625,1,0
6697,15120,17063,11454,0,0,1276,0,2285,0.625,1,0
283377,76865,23924,16690,54881,28229,50172,56300,120063,1.0,1,1
57213,9330,9014,0,0,0,0,0,0,0.25,0,0
6708,2355,0,0,319,906,901,533,645,0.75,1,0
6709,849590,591441,698704,669604,1099838,1041643,1230280,1369672,1.0,1,1
6710,911,0,204,23,368,124,28,303,0.875,1,0
6711,504572,461684,563822,517154,835542,778302,868418,1042284,1.0,1,1
10558,73956,67568,51750,77468,9866,13245,17957,6734,1.0,1,1
9517,77989,77239,57787,67494,10573,11356,19102,14054,1.0,1,1
144108,4411,3009,3215,5513,4434,2819,2003,1160,1.0,1,0
6713,0,11877,7835,497,5456,0,0,0,0.5,0,0
8878,73813,45054,25635,41300,10814,6551,13002,13494,1.0,1,0
10011,128527,100937,75850,89336,4999,17791,11866,17817,1.0,1,1
55133,18656,18989,24595,8471,9012,6570,13155,9725,1.0,1,0
6714,82916,69080,81584,1023,49183,65835,11403,20189,1.0,1,1
10847,3265,9534,6554,3417,7703,7063,7918,9075,1.0,1,0
79644,0,0,4272,183,0,0,0,0,0.25,0,0
140890,40488,48429,36484,34633,28180,38015,29536,35036,1.0,1,0
285672,0,0,6734,0,4436,0,3229,0,0.375,0,0
6722,3167,3043,3862,3313,8307,5972,5916,7999,1.0,1,0
153443,10626,15925,14413,11636,7431,7494,8509,7987,1.0,1,0
23380,6420,25135,19691,13290,120,752,1254,2554,1.0,1,0
9901,0,0,1516,712,1464,0,0,0,0.375,0,0
5552,16755,40828,28445,37679,4049,6513,4831,6245,1.0,1,0
6717,1472964,1144893,921393,546129,671708,635969,504115,879007,1.0,1,1
6723,834738,669768,578130,380058,90442,126913,74956,164257,1.0,1,1
6727,710220,1634395,1955019,2278428,1819914,2210568,2365003,3307758,1.0,1,1
6728,175093,161128,138024,71794,56358,66535,59423,65772,1.0,1,1
6729,250833,323272,254919,160248,116008,133255,122791,171828,1.0,1,1
6730,229671,311785,294542,251376,187853,195958,199909,220904,1.0,1,1
6731,475912,515071,390501,389387,222109,275025,230602,280709,1.0,1,1
6726,3884368,2603050,2325579,1770019,1475452,1395100,1439444,2506366,1.0,1,1
6732,101836,112952,84363,91271,21095,17862,24869,35379,1.0,1,1
6733,42900,24554,34462,21990,24327,22456,22553,27144,1.0,1,0
6734,217720,265575,240396,227267,104894,112179,127620,125557,1.0,1,1
58477,362757,476598,417594,403731,168805,174237,237595,225466,1.0,1,1
63826,9664,10856,2764,3619,0,1341,0,949,0.75,1,0
10250,128841,95635,83295,68274,53122,90429,79587,65361,1.0,1,1
23524,133340,125936,125643,110997,61044,75204,95074,92990,1.0,1,1
51593,318543,222148,297561,335689,281600,291445,377756,392276,1.0,1,1
6426,2351746,1952392,1763053,1839022,1333627,1433793,1689177,1757414,1.0,1,1
10772,495571,408296,299190,549235,283892,190188,414188,425306,1.0,1,1
9295,287864,246970,152533,152397,100992,155641,117166,157672,1.0,1,1
6428,2318259,4064780,4290592,2571656,1482579,1952395,3050712,3150200,1.0,1,1
6429,433629,432306,241284,150380,92861,95044,202496,185782,1.0,1,1
6430,37484,121762,128957,189101,44605,115556,65884,133888,1.0,1,1
6431,304039,282830,225103,162007,141882,174713,175082,137110,1.0,1,1
6432,2107825,1478711,1408657,1050828,814787,1059538,1020106,1321677,1.0,1,1
10929,0,0,1474,2490,2040,2173,3402,4068,0.75,1,0
8683,762009,450728,524134,403309,280734,332871,444351,445427,1.0,1,1
140809,30152,32404,26814,0,7378,0,0,0,0.5,0,0
6760,38277,31451,42483,29269,8563,15994,33494,33107,1.0,1,0
26039,398,0,0,0,0,0,4087,0,0.25,0,0
51188,0,0,0,10406,0,2181,5101,0,0.375,0,0
6741,742208,672572,603060,542963,921037,846570,800920,1019743,1.0,1,1
6742,570485,360541,220533,220982,469740,374673,331005,451616,1.0,1,1
23635,0,0,0,0,0,0,0,0,0.0,0,0
23648,28799,20909,16080,9223,0,6221,0,0,0.625,1,0
170463,4048,0,3820,0,0,0,0,0,0.25,0,0
54434,557,1079,0,1900,1075,536,0,2132,0.75,1,0
54961,0,1042,1002,5950,1632,1991,3458,3477,0.875,1,0
8636,196017,111916,85834,86328,12737,14905,20965,24710,1.0,1,1
6745,166985,172677,185306,196136,204997,195595,271799,311013,1.0,1,1
6746,0,0,0,0,0,0,0,0,0.0,0,0
6747,50411,65001,52737,69368,40552,24669,64173,56501,1.0,1,1
6748,431447,499483,373434,290006,191401,248886,284271,350538,1.0,1,1
6749,871228,735479,650568,555271,286001,310372,333996,370187,1.0,1,1
29101,129145,115731,114719,81831,53196,51724,58063,79050,1.0,1,1
6767,1359237,1051253,984750,607035,460797,461340,432067,647557,1.0,1,1
6768,0,0,10835,282,0,0,0,0,0.25,0,0
6482,8372,5389,8515,14237,0,2869,0,2116,0.75,1,0
6483,0,3666,0,0,0,0,0,0,0.125,0,0
6484,0,0,0,0,1918,0,2370,0,0.25,0,0
10402,3213,0,0,0,0,0,0,2384,0.25,0,0
6480,10569,4767,10651,24561,13212,10485,18751,8734,1.0,1,0
27090,0,0,1113,0,0,0,0,0,0.125,0,0
7903,0,0,7436,8557,0,0,0,0,0.25,0,0
23166,405,0,159,599,73,176,27,255,0.875,1,0
10735,51427,85427,59904,74218,78528,72091,94085,97983,1.0,1,1
8027,99913,80069,43045,32865,21516,16877,22418,27877,1.0,1,1
10254,45915,28847,24588,14839,10694,14484,15039,18231,1.0,1,0
10617,168855,162139,98198,46462,32244,32506,30878,46712,1.0,1,1
57559,45901,23588,24560,18922,11020,5544,5505,7877,1.0,1,0
26228,11442,11945,19573,3255,3484,1466,447,9785,1.0,1,0
55620,0,2297,0,0,1396,0,2061,0,0.375,0,0
10809,0,0,0,2702,0,0,0,0,0.125,0,0
10948,0,3336,46692,7354,2278,4936,2801,5443,0.875,1,0
83930,6265,6002,0,0,2718,0,0,24105,0.5,0,0
134429,0,6106,0,0,0,1869,2610,0,0.375,0,0
80765,2974,0,2440,0,697,0,0,0,0.375,0,0
56910,9960,0,6384,6847,2522,5570,0,4247,0.75,1,0
6772,3130831,3910472,3123212,2041604,660246,617774,525020,696223,1.0,1,1
6773,51942,52436,56094,32497,27690,26845,20799,35649,1.0,1,0
6774,287910,350718,250305,165558,143268,155057,129124,188502,1.0,1,1
6775,341711,336446,215431,130602,30131,44678,21522,46085,1.0,1,1
6776,201351,226073,219773,175826,193943,196799,153568,229155,1.0,1,1
6777,54745,58454,77547,55855,53746,60964,43465,71975,1.0,1,1
6778,89963,78435,71663,51438,77482,73622,59816,88142,1.0,1,1
6780,123065,154409,96996,95000,24726,31340,31157,30467,1.0,1,1
27067,101640,73873,85975,22444,2415,8790,8400,9149,1.0,1,1
8987,32000,3661,4714,12152,5738,911,6971,820,1.0,1,0
55240,749,0,0,579,1196,0,89,0,0.5,0,0
79689,0,8095,0,200,0,0,0,0,0.25,0,0
6491,0,1474,906,1311,0,1246,0,826,0.625,1,0
6786,99464,144656,120658,135685,123573,134973,193689,195607,1.0,1,1
57620,5984,10367,13258,6097,6481,4065,6907,7074,1.0,1,0
10963,2700701,2735150,2593038,2110247,813483,812483,720665,1104863,1.0,1,1
6793,149446,173110,163433,181886,152115,144521,133159,191384,1.0,1,1
6794,0,4151,0,2473,1071,1923,1428,1705,0.75,1,0
114790,1160,956,15811,3665,5701,6601,5727,7597,1.0,1,0
8576,0,0,4580,2969,0,0,15888,3475,0.5,0,0
9263,3355,2680,1658,3900,1034,961,0,1768,0.875,1,0
9262,93543,76975,71818,46776,46665,53840,29068,56989,1.0,1,1
8859,0,0,0,0,5288,4728,4110,4269,0.5,0,0
8428,536301,393623,336843,244035,194015,243145,232028,330266,1.0,1,1
10494,0,3890,4138,2030,1663,2099,0,3199,0.75,1,0
6788,3526,3003,0,1962,2106,2064,483,0,0.75,1,0
282974,0,0,0,0,1364,0,0,2367,0.25,0,0
65975,0,0,0,0,0,0,0,0,0.0,0,0
140901,0,0,1620,0,0,0,0,0,0.125,0,0
11329,51492,51381,72186,33901,100485,75799,68814,94589,1.0,1,1
23012,7909,8825,6031,7068,9332,8697,6771,9653,1.0,1,0
27347,84591,120835,128546,70053,55072,54622,46003,70441,1.0,1,1
6789,632486,515201,503209,323590,541086,593201,490408,746485,1.0,1,1
3925,3574316,2678069,3709140,1448804,105750,157546,139796,172114,1.0,1,1
11075,16139,0,229041,40777,1954,2353,10668,10717,0.875,1,1
2040,56471,52041,42057,56595,1551,1101,9335,18513,1.0,1,0
30968,571531,384984,477381,371554,157609,177552,265836,263185,1.0,1,1
85439,0,0,0,0,5530,0,0,0,0.125,0,0
92335,6434,11199,8891,7476,2824,4323,2580,6784,1.0,1,0
11171,1125354,800698,671724,451300,167876,198670,157955,283942,1.0,1,1
55342,199506,224287,212504,87127,58498,33454,72781,60806,1.0,1,1
85369,27619,24162,13725,17324,37420,44372,38570,45393,1.0,1,0
57464,3585,1150,0,0,0,0,0,0,0.25,0,0
6801,119057,69834,73326,65443,85013,110997,137676,143983,1.0,1,1
29966,32416,16548,21671,19018,17747,18858,16702,23165,1.0,1,0
29888,15044,10662,17758,13984,3762,17379,11003,16624,1.0,1,0
412,0,0,0,0,0,0,0,0,0.0,0,0
3703,89757,97266,91471,58102,49889,34464,61537,59373,1.0,1,1
201595,59124,55493,57445,60451,36653,31730,41293,37489,1.0,1,0
10273,89842,131376,119081,54126,19265,11069,27825,31925,1.0,1,1
8677,7390,21815,11698,14500,0,6165,9544,9455,0.875,1,0
8676,2456,7122,33597,36474,3742,3066,3191,4497,1.0,1,0
23673,25072,28961,25766,31639,10390,18250,18675,19808,1.0,1,0
8675,60209,67233,47059,16693,9377,8460,8899,11007,1.0,1,0
55014,8678,9593,6541,11239,20251,20945,21964,29036,1.0,1,0
53407,13053,12656,26049,39829,30838,24620,40365,29599,1.0,1,0
6810,68956,137786,109416,71459,72365,75383,63856,120830,1.0,1,1
6811,40590,48086,31583,28293,25525,33642,39263,45465,1.0,1,0
10228,42884,49578,45357,17999,15326,21310,19847,19250,1.0,1,0
8417,118795,106147,91759,46251,35283,26943,43389,47023,1.0,1,1
9482,110724,213567,117485,101645,96378,182172,131656,129100,1.0,1,1
6812,71,1942,1809,1934,1231,2448,1028,1837,1.0,1,0
6814,105427,110527,105911,69361,68483,87046,83319,97403,1.0,1,1
134957,5570,6006,7133,2862,4756,5967,4066,8867,1.0,1,0
55359,52,0,0,0,0,0,0,0,0.125,0,0
6815,763,6632,17519,9429,4892,5738,6766,9577,1.0,1,0
10923,3253170,2556346,2188405,1795042,2944896,2959991,3776135,3841229,1.0,1,1
8803,185005,147304,118933,145451,217697,232260,281292,269563,1.0,1,1
8802,338252,436821,499890,391134,375556,569005,416664,607847,1.0,1,1
8801,749478,561022,513789,444402,654412,626198,699115,791279,1.0,1,1
56670,5684,0,0,0,0,0,0,0,0.125,0,0
64426,32173,18024,26676,24956,51544,46276,60892,64148,1.0,1,1
51684,0,0,0,0,0,3303,0,0,0.125,0,0
57794,34120,35042,29693,36141,30896,31753,32855,31529,1.0,1,0
10147,23293,33528,30387,16237,10179,16535,12982,18595,1.0,1,0
10910,763697,668014,447030,373206,96297,111374,107483,166875,1.0,1,1
55959,0,0,0,1396,0,1500,0,0,0.25,0,0
6817,0,0,0,0,139,875,0,168,0.375,0,0
27284,2517,0,0,14195,123482,122531,130526,237471,0.75,1,1
6819,0,0,1318,0,0,0,0,0,0.125,0,0
6783,0,0,0,0,895,0,1467,1555,0.375,0,0
285362,0,0,0,0,868,2352,1940,2053,0.5,0,0
25870,224594,117806,114069,34926,57217,38233,38712,48846,1.0,1,1
7341,1389084,1118734,745606,729848,422522,525790,575323,555570,1.0,1,1
6613,3345367,1606276,1679443,1070207,1527305,1891037,2217354,2014637,1.0,1,1
6612,0,0,3838,0,0,3099,5560,10140,0.5,0,0
387082,0,0,0,2605,0,0,0,0,0.125,0,0
25777,517261,458433,481741,472876,710109,771828,858920,1020959,1.0,1,1
6821,0,0,1008,1748,0,1104,1495,1612,0.625,1,0
11198,881920,906324,777213,561360,270610,288491,339384,362846,1.0,1,1
8464,0,0,0,0,9778,17609,10178,19045,0.5,0,0
6827,217396,168200,197375,107754,184776,62149,125786,73138,1.0,1,1
6829,157065,111430,94920,106101,69652,86497,88649,109672,1.0,1,1
6830,93895,76219,71089,54901,44748,49409,56157,58212,1.0,1,1
9913,3358,5472,1933,4505,7141,3487,5924,10767,1.0,1,0
6832,27401,62112,47322,35605,51454,57519,49646,52385,1.0,1,1
6834,12209,13136,28305,8519,31615,32644,51356,33835,1.0,1,0
6835,8670,5077,4983,6318,9677,14592,8735,16770,1.0,1,0
6836,407540,573197,689075,335386,297165,281260,508226,415739,1.0,1,1
6838,41182,0,9146,13290,15347,25431,26929,30208,0.875,1,0
203328,0,0,0,0,0,0,0,0,0.0,0,0
6839,14049,16923,12355,12364,5211,2034,0,4172,0.875,1,0
79723,1137,0,0,0,0,0,0,0,0.125,0,0
51111,0,0,0,0,0,0,0,0,0.0,0,0
23512,90279,75419,58427,64941,12360,19053,12043,16892,1.0,1,1
9900,578,0,872,1149,0,0,0,0,0.375,0,0
6840,553,580,482,583,14998,24387,25383,26079,1.0,1,0
258010,0,32962,27642,0,80455,70533,18480,74074,0.75,1,1
23075,10473,2418,3314,2271,1033,925,984,221,1.0,1,0
94056,103809,55490,51332,43300,25868,12870,22919,24122,1.0,1,1
221711,0,0,0,0,0,0,0,0,0.0,0,0
25949,66421,33349,33956,39318,19930,20783,27509,18822,1.0,1,0
6850,471,975,412,305,109,965,236,133,1.0,1,0
8189,107181,124219,95897,109422,86697,93846,88036,118418,1.0,1,1
10492,983264,1022982,871800,730927,427771,425145,467914,497841,1.0,1,1
23345,4973,2131,5235,10001,32662,31199,38487,42708,1.0,1,0
23224,46522,34510,38088,48972,43691,56582,41097,47191,1.0,1,1
161176,93586,72532,94328,59962,75274,71748,78995,82751,1.0,1,1
9145,0,0,0,0,0,0,0,0,0.0,0,0
9144,29466,112512,124583,59485,40341,33944,54859,98912,1.0,1,1
9143,0,0,0,0,0,0,0,0,0.0,0,0
8867,1518,2387,4458,1809,4604,5071,4257,5012,1.0,1,0
8871,14198,10327,10495,12111,9528,5620,4685,9110,1.0,1,0
55333,331,4320,2723,3537,15168,18886,51447,7689,1.0,1,0
23336,1987,0,2685,0,2674,3837,0,1111,0.625,1,0
11346,0,0,0,38440,0,0,0,0,0.125,0,0
11276,30033,29253,29102,13165,14488,17430,14501,22475,1.0,1,0
6856,27646,37080,47365,70447,86731,70508,137099,200285,1.0,1,1
23208,0,0,0,0,0,0,0,0,0.0,0,0
84958,16110,16367,15349,12335,40206,40231,54845,49223,1.0,1,1
54843,0,0,0,0,321,2237,0,494,0.375,0,0
94120,0,6880,2426,20614,797,0,479,0,0.625,1,0
94121,18,162,0,0,0,43,0,0,0.375,0,0
84447,2459,3410,0,0,7494,0,5660,6242,0.625,1,0
26099,78281,87244,108406,50739,42735,44610,24887,63329,1.0,1,1
23334,1676,3668,2487,3293,2622,3549,1466,3617,1.0,1,0
10454,68947,35379,35223,25542,14147,20208,7743,22998,1.0,1,0
23118,10436,8968,6534,2590,2511,2181,3110,3224,1.0,1,0
257397,0,0,0,0,1700,1296,1378,1656,0.5,0,0
6867,35430,30849,45725,44883,29102,32100,30991,25875,1.0,1,0
10460,106652,73753,70759,53741,41024,46991,38242,52384,1.0,1,1
51204,158927,135387,132093,58399,65771,87534,45642,53909,1.0,1,1
117143,6322,12402,15763,9981,12255,17369,10241,11749,1.0,1,0
93624,2548,4757,4833,3935,4645,4043,5586,6526,1.0,1,0
10474,0,8804,9474,11754,10107,8108,8145,10740,0.875,1,0
6872,6091,5176,5006,3104,11191,13524,13079,12144,1.0,1,0
6881,86137,73253,66686,35119,34676,49848,45232,57599,1.0,1,0
6882,350,0,0,2129,0,0,0,0,0.25,0,0
6883,11078,12028,11287,0,20584,10220,15801,19251,0.875,1,0
6884,5424,0,0,0,7425,4994,6675,12728,0.625,1,0
8148,578989,562212,370877,368915,287440,419475,463301,573025,1.0,1,1
9013,0,9055,62911,41445,0,0,0,13402,0.5,0,0
6873,6307,2822,11692,6519,9959,9509,8815,13629,1.0,1,0
83860,3650,2272,2189,0,4386,3781,4468,6386,0.875,1,0
6874,9471,10198,11185,15871,16080,16017,17740,19087,1.0,1,0
6877,8765,6714,14785,18602,19530,26212,29841,29088,1.0,1,0
27097,11503,10250,7018,6242,5896,6878,4166,10799,1.0,1,0
6878,21039,29138,19201,32455,38612,37103,41459,41816,1.0,1,0
10629,7279,10178,8624,6807,16883,22399,17788,21200,1.0,1,0
6879,12338,4537,6084,7432,6088,17638,4969,6989,1.0,1,0
129685,16958,26446,21955,25167,9777,13408,14716,31442,1.0,1,0
51616,8777,6398,6682,7186,22761,14135,19662,6325,1.0,1,0
117289,0,1128,0,0,569,848,0,1595,0.5,0,0
6876,24261,24082,0,0,0,184,0,0,0.375,0,0
8407,10961000,8553168,8052667,4344929,3226052,2856355,2868109,4649762,1.0,1,1
29114,0,1218,0,153,0,0,0,0,0.25,0,0
6888,3150000,3031207,2600605,1299207,2570753,3329900,2108204,4293880,1.0,1,1
132001,123606,95898,145148,67145,78294,45472,104321,76651,1.0,1,1
26115,0,0,0,0,497,0,996,368,0.375,0,0
128989,8581,0,9398,0,10992,8041,5515,16308,0.75,1,0
79613,13895,12231,13651,4536,2874,3684,1929,2695,1.0,1,0
10010,19916,13158,15311,17445,2371,10389,10897,12673,1.0,1,0
57551,6966,913,2549,2835,250,300,0,0,0.75,1,0
9344,1585,2056,2097,1495,0,866,1138,1285,0.875,1,0
51347,62050,51290,53738,53075,40637,41799,41707,56611,1.0,1,0
6890,231577,280691,285972,246804,139092,158170,170262,166093,1.0,1,1
6891,26968,30514,44573,154482,40327,41357,96807,56354,1.0,1,1
6892,793725,820880,840448,484759,323461,301605,452918,299448,1.0,1,1
55080,6770,10301,5406,11658,11100,12487,8513,12064,1.0,1,0
202018,422,2467,0,4121,8120,7477,13012,10930,0.875,1,0
6894,6504,9910,5623,1428,4799,3254,1638,2335,1.0,1,0
6895,0,8619,3212,10183,2405,2661,1993,3522,0.875,1,0
23435,197003,448123,468172,494436,283586,357847,396574,460871,1.0,1,1
441864,0,0,0,0,0,0,0,0,0.0,0,0
6897,484420,644649,449734,383743,179276,199718,136936,191258,1.0,1,1
80222,94995,106989,90425,54981,26776,35324,27458,39185,1.0,1,1
55617,0,1255,2239,0,5208,10556,7513,10540,0.75,1,0
83940,86273,64385,48188,39103,44192,78796,31724,49458,1.0,1,1
9797,9433,9842,12649,3270,3218,4409,6086,9299,1.0,1,0
128387,3664,7809,5351,0,11766,6960,9109,13122,0.875,1,0
8887,4401,2303,2294,3681,0,0,0,0,0.5,0,0
30851,34991,26734,22793,15364,0,9445,9725,10599,0.875,1,0
6901//25937,0,0,4268,7632,3890,5209,5840,5858,0.75,1,0
23216,19396,13091,14373,10334,8999,15544,13847,19595,1.0,1,0
83874,19318,6152,15830,19624,21287,15957,20935,22979,1.0,1,0
26000,2334,10879,15634,16158,7806,3572,7450,6899,1.0,1,0
374403,184605,186805,167344,113380,153419,194800,133879,176848,1.0,1,1
54662,68494,52399,31689,16093,25639,36314,18838,34353,1.0,1,0
57533,0,0,507,643,161,252,0,84,0.625,1,0
64786,117323,125552,117353,84488,75638,87296,87195,120642,1.0,1,1
